date,dewpoint_2m_temperature,maximum_2m_air_temperature,mean_2m_air_temperature,mean_sea_level_pressure,minimum_2m_air_temperature,relative_humidity,surface_pressure,total_precipitation,u_component_of_wind_10m,v_component_of_wind_10m,wind_direction,wind_speed
2018-11-21,-1.828625607851393,15.178457396120393,9.190649354277468,101549.6738229074,6.992105107068369,46.24853460553146,93977.21433474327,0.016986181892058767,-2.064900001845469,1.409630878030387,-55.440983241337385,2.5223906972859464
2018-11-22,8.278729842274686,11.232497686135389,9.589145262512488,101640.17614184479,8.621289611435998,91.66595662840842,93975.91513384909,0.024453134436583833,-1.2938220645313487,3.741698207257941,-17.879418978817323,4.0682592005625615
2018-11-23,7.721384894398568,10.82444747512659,9.480860208368199,101911.0154325282,8.629178527669069,88.88551663515679,94215.4015147299,0.03875230295037916,-1.780249273876084,4.972426628776319,-18.1795509652522,5.474585727016909
2018-11-24,9.757013437662351,15.22566531762493,12.054738681484139,101521.2763292149,10.62728816797005,85.8782990642091,93941.1738089938,0.011448677610434567,-0.22446630062946196,1.8909420781335127,-8.082941265139267,2.1118439681669394
2018-11-25,3.5809549750047722,17.016782812818917,10.283930883636913,101723.50795163626,5.6965649363336865,63.27670982342441,94147.87775721656,3.1491690120416784e-06,-0.7183706578533211,-1.309767964987417,-83.9215051777381,1.6597889345910606
2018-11-26,2.4583069300574607,15.789062329703086,9.34459763682895,102127.29312064042,4.848155892231546,62.26506044047568,94535.87519942864,1.26286180074578e-06,-1.3297861793301569,-1.0187373318598583,-116.27876654138507,1.6886145154482897
2018-11-27,6.485351011752414,14.219084744044494,10.323322292292858,101902.18588370066,8.523785043491785,77.15603941860337,94303.19159292447,0.005596125171110411,-1.691793541936218,1.390404180324761,-50.32319575668163,2.2932208878248166
2018-11-28,8.688112083518888,12.628349036525094,10.538219948528308,101344.21875231896,9.431665682205391,88.44862028591487,93721.1047765472,0.01103071789302841,-1.1408347943175723,2.326989810415106,-24.167329463353518,2.7217117549996717
2018-11-29,7.378840035279779,11.303039978335448,8.98694799869918,100168.97320931657,7.090328473130569,89.81975166352578,92597.90712423941,0.0377153568345756,-3.278932732338366,2.842864529143176,-49.03123243190822,4.344644827640372
2018-11-30,4.4368340501025045,9.941741492253698,7.1302888638686,101033.86343082148,4.658763403820387,83.05584443441917,93372.04155303874,0.00354177051915741,0.3694115868371791,-0.39585928443742435,75.08888148894633,0.7002459994083917
2018-12-01,3.7232004683674518,9.484776558427427,6.687646937292584,101555.26980836302,4.95629070459762,81.82594202515662,93812.43241225144,0.00919544110923307,-1.0177475365603599,2.235063955528371,-21.72771944251567,2.627679940433862
2018-12-02,0.5976690784341372,8.905899108542542,3.9555595690081304,101794.9353457072,-1.1868241457033832,78.77674970154852,94014.80332860272,0.0011455946590593288,-0.31253086270653346,-0.41424096954470074,-69.98772571106976,0.6484117887389914
